MMSI;Name;Call;Type
414179000;SHENG HE HAI;BIBJ7;Cargo
538007915;GAZ HORIZON;V7MY8;Tanker
255915608;ALICIA G;CQ2066;Cargo
511100848;BELLIS;T8A405;Cargo
232027499;BELLISSIMA;MHH18;Sailing
636023108;OCEANIC BREEZE;5LLZ5;Tanker
271051219;MED URLA;TCA7434;Cargo
636022582;NAVIGATOR CASTOR;5LJM7;Tanker
405000231;AKIJ OCEAN;S2AE6;Cargo
440134000;JN CAMELLIA;D7BB;Tanker
636022889;ONE INNOVATION;5LKX7;Cargo
232040722;PURE ENERGY;MKZN2;Pleasure
256206000;3B DESTINY;9HA5742;Tanker
352001488;SENTOSA 66;3E2505;Cargo
636023091;LILA NORFOLK;5LLX3;Cargo
205443330;BLUE BROTHERS;OP4433;Sailing
477521700;OCEAN DRAGON;VRTE7;Cargo
440211000;AS SOVEREIGN;D7GJ;Tanker
352001364;BUFFLEHEAD;3E2122;Cargo
209271000;CLIMATE JUSTICE;5BFR6;Cargo
352002693;SUNRISE QUEEN;3E5007;Cargo
538010089;SEAWAYS ENTERPRISE;V7A5582;Tanker
636022784;MADRID;5LKL3;Cargo
538008922;EMERALD ETERNITY;V7A2911;Cargo
636021858;MSC SILVER II;5LGA8;Cargo
538010459;STI MIGHTY;V7A6072;Tanker
636021651;CAPE AROLA;5LFA2;Cargo
236745000;ELISA;ZDSJ5;Tug
255806091;ORNELLA;CQIW9;Cargo
219030593;ISAFOLD;OZUV;Fishing
257264000;DON QUIJOTE;LATE8;Cargo
236746000;SEASTAR VIKING;ZDSJ9;Cargo
273458650;VOLGO-BALT 138;UBOG;Cargo
538010539;DEFENDER;V7A6190;Cargo
319151700;SILVER FOX;ZGIE2;Pleasure
271051067;VENTO;TCA738;Cargo
441353000;DS OCEAN;D7VR;Tanker
352898721;HAZAR S;3E2015;Cargo
525019570;SAKTI;PNSL;Cargo
235080623;ROWENA;MLJS5;Fishing
352002826;PIGMI;3E4613;Cargo
636020614;IVESTOS X;D5ZZ7;Cargo
613579000;SILVER ICE;TJMC774;Cargo
244005608;RED66;PF7227;Pleasure
235097629;OPTIMIST;2GIH5;Diving
244050848;SY ROOIE RAKKER;PG5798;Pleasure
235096866;LIV 2;2GFE6;Sailing
244129310;RAZZLE DAZZLE;PE2480;Pleasure
261082040;GRAN MARSELL;SPG4827;Sailing
257076840;FANGST;LK6971;Fishing
244730681;ROLIN;PF3346;Sailing
412755000;YUE DIAN 54;BYDV;Cargo
211118000;FAIRPLAY-34;DIZQ2;Tug
273373100;VOLGODON225;UCWP;Cargo
352001092;SELENIA;3E2452;Tanker
352002563;MAGIC L;3E2342;Cargo
255915618;ROME EXPRESS;CQ2076;Cargo
352002808;BOSFOR;3E5095;Cargo
235105159;EVE;2HNS5;Sailing
244860424;SAILSELECT;PB5805;Pleasure
538010679;ESMERALDA;V7A7247;Cargo
477836700;JOSCO DAZHOU;VRUW2;Cargo
636017550;SWEET IRINA;D5LM7;Cargo
258040000;ASTRID;JXPZ;Fishing
538010560;SPARROWHAWK;V7A6217;Tanker
244700318;MEARE;PF9485;Cargo
244052165;CON ZELO;PH6735;Cargo
345040012;MEXICO STAR;XCBJ8;Cargo
209565000;UBC HOUSTON;5BFC6;Cargo
314752000;OZKAN-2;8PMO5;Cargo
626229000;K R A;TRAM6;Tanker
414009000;SHENG MAO HAI;BIBD3;Cargo
477833900;SITC RUNDE;VRUS3;Cargo
247520000;CARLOFORTE;ITCQ;Passenger
352980836;MATRIX;3E3563;Cargo
636022421;ES RIGHT;5LIS3;Tanker
636022754;LIBRA LEADER;5LKH4;Cargo
636022203;PAROS;5LHQ8;Cargo
525111005;QUEEN PROTOCOL;YCJY2;Tanker
636022161;CL PEARL BUCK;5LHL6;Tanker
211571330;STRAWANZA;DC4109;Sailing
218019540;MISSISSAUGA EXPRESS;DJOS2;Cargo
215334000;CGM FORT ST GEORGE;9HA5067;Cargo
271050951;VASSILIS A;TCA730;Cargo
351436000;KARADENIZ S;3ESV9;Cargo
525119177;DANUM MAS;YDFR2;Cargo
636022724;JANIS;5LKD8;Cargo
255915586;POLAR ARGENTINA;CQ2044;Cargo
538010268;COETIVY;V7A5826;Tanker
635221000;F V CAP HORN 1;FQBI;Fishing
305695000;BLUE LAGOON;V2RA6;Cargo
477886300;OOCL PIRAEUS;VRVG8;Cargo
626318000;HORAI;TRAY3;Tanker
255915614;TRINA;CQ2072;Cargo
636018898;CLEAROCEAN MELODY;D5RX6;Tanker
538008898;GO SPICA;V7A2885;Tug
265052210;ZEMI;SBAE;Sailing
219540000;MAERSK LONDRINA;OZIB2;Cargo
352002473;RITI;3E2314;Tanker
441243000;DS COUGAR;D7UK;Tanker
352571000;IDM DOODLE;3FAL5;Cargo
511100517;MED ROSE;T8A3673;Cargo
352002775;SKY 1;3E5068;Tanker
511101046;PROMETEI;T8A4278;Tanker
255990000;URA;CRYL;Cargo
636022552;BEN;5LJJ2;Cargo
518998663;ONYX;E5U464;Tanker
241826000;SEFERIS;SVDR4;Tanker
636021866;ASL JUPITER;5LGB7;Cargo
314730000;ASTRID S;8PKO1;Cargo
636021510;APALOS;5LEH3;Cargo
419566000;MPV PSV1;AUJR;Cargo
477890400;GAS JUPITER;VRVM3;Tanker
636018711;SOUTHERN ROBIN;D5RA7;Tanker
636022915;SAO PAULO;5LLA9;Tanker
563186600;PL GERMANY;9V8610;Cargo
247141720;NUOVO SAN FRANCESCO1;IFJL;Fishing
259141000;SUNNY LADY;LGDZ;Cargo
630001035;GAL;J5AE4;Cargo
477652800;SEA AMBITION;VRMK3;Tanker
538010617;LUCKY GAS;V7A7152;Tanker
273616550;MEKHANIK SIZOV;UBHY5;Fishing
563130500;EPIC BORACAY;9V7141;Tanker
636022803;ANCHOR 18;5LKN5;Tanker
205520090;MITCHELL-F;OT5200;Cargo
626312000;WISDOMS DAUGHTER;TRAX5;Tanker
477656100;FAR EAST GRACE;VRCM5;Cargo
413348030;HE TAI TONG 7;BOZP3;Cargo
211876910;MIZA;DMCI;Pleasure
219542000;MAERSK LABERINTO;OZJF2;Cargo
636093183;FRIDA RUSS;D5ZA7;Cargo
250006145;MFV.ATLANTIC ROSE;EIXR3;Fishing
457453000;JIN HONG DA 17;JVBE8;Cargo
563159700;WAN HAI 295;9V6516;Cargo
525119203;SC MAJESTIC LXII;YDRV2;Tanker
219030705;STENA IMPULSE;OZRO2;Tanker
334977000;SARA EXPRESS;HQZX6;Cargo
228412900;MERIDA;FMQD;Tug
205701810;DRIENEL;OR7018;Sailing
352002621;STAR SOURCE;3E4946;Cargo
636022595;UNISON SAGE;5LJO5;Cargo
276870000;NANTO;ESRR;Cargo
503098900;PT ZARKA;VMBA;Tug
636093175;TAYMA EXPRESS;5LFP2;Cargo
538010472;BELGRAVIA V;V7A608;Tanker
352002669;LOWLANDS DIAMOND;3E4991;Cargo
235103323;CELTIC DAWN;0;Fishing
352002520;PAVO BREEZE;3E3884;Cargo
319811000;SQUALL;ZCIF2;Pleasure
620978000;BRO STAR;D6A2986;Cargo
378344000;BLIND DATE;ZJL8482;Pleasure
636022604;MSC MICHELCAPPELLINI;5LJP6;Cargo
525119219;ARAHAN;YDBX3;Tanker
477745800;SITC YUNCHENG;VRUL4;Cargo
511100925;ARCHIE;T8A4148;Tanker
636022033;GAS AMMON;5LGW2;Tanker
414485000;HUA SI HAI;BOMY5;Cargo
518100282;B.PACIFIC;E5U3218;Tanker
636021662;CL TIFFANY;5LFB7;Cargo
319068100;CLOUD 9;ZGEC5;Pleasure
636020512;SIYA;D5ZN7;Cargo
232011746;CHARLOTTE JANE III;MBZV5;Sailing
314703000;MONA;8PGO1;Cargo
232045225;KIRRY MANX;MMUD8;Cargo
244110023;OCEANE;PE2331;Sailing
352001374;RED SAKER;3E2130;Cargo
538010608;SAFEEN ELONA;V7A7141;Tanker
319269800;SEAFLOWER;ZGPV6;Pleasure
235065442;EL SHADAI;2BEM5;Fishing
219030955;JUNIOR;OULE;Fishing
228281900;F V ARMANY;FIBN;Fishing
210065000;QUEEN B III;5BPK5;Cargo
626288000;IONIA;TRAU4;Tanker
352002045;SES 1;HOA543;Tanker
563178400;CNC SULAWESI;9V8572;Cargo
538010704;LNG ALLIANCE;V7A7289;Tanker
367514980;COMMANDER;WDJ9154;Cargo
316011810;OCEAN K. RUSBY;CFH8966;Tug
230180200;SPIRIT OF HELSINKI;OHA4845;Sailing
441278000;K.FREESIA;D7VB;Tanker
431501797;AI MARU;JD2031;Tanker
244231000;APHRODITE;PCSR;Sailing
636023222;RIX DELTA;5LMQ5;Cargo
232026558;EAGLE OF HORNET;MGWW7;Sailing
219007738;WILDWATER VERONA;OX2759;Passenger
256478000;REBECCA;9HA585;Cargo
538010234;ATROTOS;V7A5785;Tanker
354488000;K.IRON MOUNTAIN;3EAK7;Cargo
538010482;BEKS BROWN;V7A6102;Cargo
477594700;EAST 1;VRTJ8;Tanker
352001890;GAIA I;3E3706;Cargo
538007452;QIAN DAO HU;V7OM2;Cargo
316003515;SEA WARRIOR;CFA2584;Towing
316001290;OTTER BAY;CG3262;SAR
636022978;OCEAN SILKWAY;5LLI5;Cargo
304939000;NORTHERN DEFENDER;V2HG6;Cargo
624024000;ABBAY II;ETA2;Cargo
235008205;ACTIV;GBNK;Sailing
271051145;T.KURUCESME;TCA7407;Tanker
227113780;KANTHAKA;FO5492;Sailing
244660663;SIANTO;PI9308;Cargo
232037338;CRYSTAL RIVER FR 178;MJRG3;Fishing
235000867;JULIA ANNE FD5;MNMY;Fishing
250013917;CELTIC TREATY;EIA2383;Tug
636021507;DONNA ALEXANDRA;5LEG8;Cargo
636023067;OCEAN THUNDER;5LLU3;Tanker
352002367;APOLLO MARCH;3E2295;Cargo
232013687;HAWL AWAY;MCNF7;Sailing
352237000;POSH NATUNA;3FJN3;Cargo
636022950;KINGSTON;A8RR2;Tanker
235091653;SUMMER WINE;2FIX2;Pleasure
538010111;PARAS;V7A5620;Cargo
636021722;KRASZEWSKI;5LFJ7;Cargo
563189600;DIAMOND GAS ORCHID;9V7872;Tanker
352002791;ELEGANCE;3E5080;Tanker
636022759;MARTINI;5LKH9;Tanker
256205000;PALAMAS;9HA5741;Tanker
352001206;RUBINA;3E3466;Cargo
219532000;MAERSK LIRQUEN;OZHU2;Cargo
626320000;HANA;TRAY5;Tanker
369928000;MEDGAR EVERS;NVRS;Military
372334000;ALIMAS;H8RC;Tanker
477723300;NEW AMBITION;VRUG2;Tanker
477528900;JIU HENG;VRTF7;Cargo
356185000;ALGRACE;3FYC3;Cargo
256142000;CNC URANUS;9HA5710;Cargo
577626000;FIREFLY;YJBY4;Cargo
477891800;SITC RUIMING;VRVE4;Cargo
405000388;MEGHNA HOPE;S2CK7;Cargo
477884800;CESI BEIHAI;VRPI4;Tanker
518998824;EASTERN PEARL;E5U4804;Tanker
256370000;BWEK BEAUTY;9HA5812;Tanker
565186000;MAERSK KARA;9V3814;Tanker
352002439;IJEMO;3E4094;Tanker
244690332;TAMARIVA;PD8769;Tanker
352002625;MAERSK GLACIER;3E4950;Cargo
538010445;ENERGY FIDELITY;V7A6050;Tanker
219530000;MAERSK LANCO;OZHR2;Cargo
245589000;ABEKO SERVER 1;PFSZ;Dredging
271050526;DIONYSSIS A;TCA7129;Cargo
563121100;ASIATIC PRIDE;9V6955;Cargo
538010648;ADVANTAGE PORTOFINO;V7A7197;Tanker
352966000;STAR ADVANCE;3FFY5;Tanker
352001707;SUN ROYAL;3E2725;Tanker
352002681;CYCAS;3E4998;Cargo
341534000;ANGELA;V4TE4;Cargo
636021733;COROSSOL;5LFL2;Tanker
265787370;AGNES;SD7453;Sailing
525005013;KM SIRIMAU;YEIU;Passenger
232033647;HYDROCAT 48;MISN5;HSC
477887400;CEMTEX EMINENCE;VRVH3;Cargo
314743000;TEONA;8PLO5;Cargo
511101010;RED BULL;T8A4232;Tug
636021519;ROSTRUM AUSTRALIA;5LEI5;Cargo
477890100;ZIM MOUNT BLANC;VRUX9;Cargo
368152290;W;WDL6601;Pleasure
538071581;DREAM;V7A4590;Pleasure
567612000;PHILIPPA GLADYS;HSB8456;Tanker
419001801;GREATSHIP AMAIRA;VTUE;WIG
574451000;LEVIAS;XVCQ4;Tanker
538010270;DARYA LACHMI;V7A5828;Cargo
525008094;GAS AMBALAT;PLKV;Tanker
538010607;PERLY;V7A7140;Cargo
233580000;LADY HELEN FD65;MMUL3;Fishing
372377000;SINO TRADER;H9MS;Cargo
563191100;CFS HORIZON;9V8726;Cargo
247427300;RIO MAIOR;INYZ2;Passenger
626295000;OLIVE;TRAV3;Tanker
319104800;M2;ZGGB7;Pleasure
563190600;VIKING ORCA;9V8920;Cargo
311001329;TRINIDAD PEARL;C6GR5;Cargo
232033821;ORBIT;MITF4;Sailing
563187700;GCL MOBILE;9V7707;Cargo
477392900;DHT BAUHINIA;VRSY3;Tanker
574004150;TRUONG MINH OCEAN;XVCZ7;Cargo
219179000;MAERSK TACOMA;OYFY2;Tanker
211214270;GUSTAV MEYER;DBPT;Law Enforcement
563189300;INCE NORTHWIND;9V8871;Cargo
636022285;PARALOS;5LIA9;Cargo
257283400;HORDALAND;LIBY;Passenger
352002234;GALAXY STAR;3E2224;Tanker
352002222;BOOTES TWIN;3E2215;Cargo
636021508;BELLA OLYMPIA;5LEG9;Cargo
525009077;SINAR MATARAM;POTN;Tanker
211858850;SEA PEARL;DB7279;Pleasure
352898760;CSC LEADER;3E2045;Cargo
525119010;CEMENT SUCCESS;YBOX2;Cargo
538008475;CELSIUS RIGA;V7A2401;Tanker
225997368;OLIVIA;EA8920@;Sailing
314764000;BESTEKAR;8PPO1;Cargo
636022528;RANGIROA;5LJF9;Cargo
636022946;LILA CUMBERLAND;5LLE7;Cargo
414220000;JIN HAI FA;BSKP;Cargo
232006090;CINDERELLA 4;MANU8;Sailing
257930000;NJORD PIONER;LGIJ;Cargo
477883500;BELAWAN;VRCX3;Cargo
211544420;JULIA;DD6748;Tanker
477886400;WL UGLICH;VRVA8;Cargo
636093194;VIENNA EXPRESS;5LMA3;Cargo
255915596;RS LISA;CQ2054;Cargo
224006570;PEDRINA BLANCA;EAYR;Fishing
563187900;563187900 SG;9V7397;Cargo
259024000;PARSIFAL;LATL8;Cargo
255915593;RIVER CONFIDENCE;CQ2051;Cargo
235115002;PORSCHIA;2JDK5;Sailing
636022581;NAVIGATOR VEGA;5LJM6;Tanker
244660544;THALIA;PE8059;WIG
636019999;SAKE;D5XE4;Tanker
314489000;OBE DINARES;8PAS9;Cargo
636022949;ORLANDO;A8RQ9;Tanker
412289000;XING HONG;BOCG9;Cargo
538007670;PACIFIC BREEZE;V7LZ9;Tanker
636021492;MSC SARYA III;5LEE9;Cargo
352002658;SIRIOS CEMENT VII;3E4980;Cargo
352002751;KNIDOS-M;3E5053;Cargo
636023109;STELLARIS;5LLZ6;Tanker
636023059;ARNOLD MAERSK;5LLT2;Cargo
636023145;MSC MAGNUM VII;5LME7;Cargo
636022662;K SUKRET;5LJW2;Cargo
413703960;HAI SU 7;BQVU;Cargo
636022753;DELPHINUS LEADER;5LKH3;Cargo
414796000;GUANG BO;BPEP2;Cargo
352002708;ORIENT HARMONY;3E5021;Cargo
230709000;EMILIE;OJUT;Cargo
574002060;GT EQUALITY;3WLE9;Tanker
636023110;MAGNUS;5LLZ7;Tanker
636021260;INDIANAPOLIS;5LDB5;Tanker
241392000;BOSPORUS;SVCG2;Cargo
626317000;ARTEMIS;TRAY2;Tanker
255805887;JSP LOEJT;CQUK;Cargo
636023128;MOSTAR;5LMC6;Tanker
477893800;NEWNEW POLAR BEAR;VRVQ4;Cargo
636021431;PACIFIC EXCELLENCE;D5AM6;Cargo
563158700;ATLANTIC EAST;9V8006;Cargo
413246560;HAI GONG 106;BOJS5;Tug
636022583;NAVIGATOR EQUATOR;5LJM8;Tanker
255992000;ORIENT FOCUS;CRYW;Cargo
219032048;NORD EVEREST;OUQQ2;Cargo
636023051;KUFRA;5LLS3;Tanker
413996000;REN JIAN 10;BVJX5;Cargo
373595000;KMTC PENANG;3ECW9;Cargo
235029263;PENLENA;MJXA7;Sailing
228063580;APSARA;FAH8786;Sailing
538009342;HL OCEANIC;V7A4617;Cargo
563181200;ADRE;9V8641;Cargo
563182100;HARMONY;9V8659;Tanker
413310290;WEI QIAO JIA DA 99;BOUP5;Cargo
667001679;OCEANWIN12;9LU2482;Cargo
249844000;JAZ;9HA4397;Passenger
538010101;FLEX ENTERPRISE;V7A5601;Tanker
511100869;MAYSORA;T8A4084;Cargo
567074000;NANTA BHUM;HSCI2;Cargo
414623000;HONG YUN FA ZHAN;BOEI6;Cargo
414107000;TAIHANG158;BSCF;Cargo
538090571;HANSA COLOMBO;V7MO8;Cargo
352002707;ORIENT VISION;3E5020;Cargo
255802650;CAPE AKAMAS;CQPK;Cargo
355674000;RUN SHENG;H9YK;Cargo
255915595;NAUTILUS;CQ2053;Tanker
352001895;XIN SHENG SHENG 7;3E3710;Cargo
210423000;SUPERRUNNER JET 2;5BEM6;HSC
626287000;ZEYNEP;TRAU3;Tanker
563188500;MAERSK WAKAYAMA;9V8852;Cargo
636020766;OCEAN PHOENIX;5LAP8;Tanker
636023060;ADRIAN MAERSK;5LLT3;Cargo
352002752;PHOENICIAN-M;3E5054;Cargo
538010534;GOLDEN AQUAMARINE;V7A6183;Cargo
636022830;JENS OLDENDORFF;D5YN6;Cargo
626308000;ATALANTA;TRAW9;Tanker
355388000;CENTENARIO TRADER;HPST;Tanker
257028310;RO FORTUNE;LFBZ;Cargo
636093149;AL QIBLA EXPRESS;5LDS9;Cargo
211313010;VEERLE;DH6560;Sailing
538009916;POCHARD;V7A533;Cargo
323142000;ESPERANZA;CLBM;Tanker
257306000;LINK GALAXY;LATX8;Cargo
636093158;RDO ACE;5LKJ9;Cargo
636017958;SPIRIT OF CAPE TOWN;D5NN5;Cargo
219027771;L232 TOVE KYNDE;OYNG;Fishing
352001178;EVER CONFORM;3E3441;Cargo
366906610;WALTER J MCCARTHY;WXU3434;Cargo
211285260;SVANHOLM;DKHS2;Sailing
352002628;KIHO;3E4953;Tanker
413965000;TIAN LI HE;BQBC;Cargo
319044000;OCEANS SEVEN;ZCXP2;Pleasure
414497000;DE XIN XING LONG;BOYJ2;Cargo
538010345;TRANSCENDEN FORTUNE;V7A5922;Cargo
538010594;FUAT SEZGIN;V7A6268;Cargo
518998789;PERICLES;E5U4769;Tanker
414580000;DE XIN SHENG XIANG;BOYK7;Cargo
352978277;HTK GALAXY;3E3377;Cargo
414693000;REN JIAN 16;BPDY5;Cargo
233608000;OPPORTUNE;2WKN;Sailing
525121002;NUSA MERDEKA;YCUS2;Tanker
273440860;KATRAN;UERV;Cargo
636022474;MOHICAN;5LIY9;Cargo
613527650;VETLUGA;TJM0096;Cargo
416044000;CSE GLORY EXPRESS;BHBW;Cargo
273298630;KALUGA;UBWV6;Tanker
257037970;HESTMANDEN;LECN;Passenger
636022841;BERGAMOT ACE;5LKR5;Cargo
255845000;AEROE;CQVG;Cargo
565706000;KOTA SEJARAH;9V2126;Cargo
235000170;OCEAN PIONEER FR928;ZQFG7;Fishing
636019703;VICTORIA;D5VT4;Cargo
419001472;OCEAN PRIDE;VTDG;Tug
256449000;CMA CGM YUKON;9HA5844;Cargo
414189000;REN JIAN 9;BVKE5;Cargo
228157800;F V HERMINE BASTIEN;FI 6093;Fishing
219207000;DANICA RAINBOW;OWQQ 2;Cargo
563188900;AQUILA GLORY;9V8652;Cargo
636023114;DINA F;5LMA5;Tanker
636022941;MSC SURABAYA VIII;5LLE2;Cargo
244016850;DIVINE;PE3770;Sailing
244020159;CHARON;PG7746;Pleasure
372669000;KATIUSKA;3FXO6;Tanker
413695730;RENJIAN5;BVGG5;Cargo
636022201;MONTECRISTO;5LHQ6;Cargo
636022275;HALLASAN EXPLORER;5LHZ9;Tanker
241843000;SEAVEN GRACE;SVDS8;Tanker
352002503;FLAMINGO 1;3E2656;Cargo
419001009;ANTIGOON;AWKX;Dredging
636021831;CUL MANILA;5LFW9;Cargo
413397590;XIN RONG HAI;BPDD6;Cargo
636020754;HILI;5LAN9;Tanker
567543000;ALINYA;HSB5982;Tanker
232046645;ALPHECCA;MNIH8;Sailing
416007689;TSS PIONEER;BR4525;Passenger
311001182;AFRICAN ROADRUNNER;C6FX4;Cargo
563195400;HAFNIA PACIFIC;9V8928;Tanker
373543000;ASL SHANGHAI;3FHB2;Cargo
352002674;NAXOS;3E4994;Tanker
636022900;CHAMPION STAR;5LKZ2;Tanker
636022610;BULK TIRRENO;5LJQ3;Cargo
256486000;IZMIT EXPRESS;9HA5859;Cargo
352002478;FIRST MARGAUX;3E2320;Cargo
525119136;ALPHA POINT;YCRG2;Tanker
636019256;LASALLE;D5TQ9;Cargo
538010183;AVANCE AVIOR;V7A5724;Tanker
525300013;DEWI AMBARWATI;YCNB2;Cargo
636020832;GREEN ANAX;5LAX9;Tanker
636022971;FAIR STAR;5LLH5;Tanker
538010195;CHANDRAKANT;V7A5738;Cargo
374561000;CONCON TRADER;H3MC;Tanker
355594000;MEDI NAGOYA;3FKT3;Cargo
636019978;CAPE BELLA V;D5XB7;Tanker
636022701;DELTA IOS;5LKB3;Tanker
413374140;XIN HAI YUAN;BUJZ;Cargo
563187100;POSEIDON VENTURE;9V8760;Cargo
235076997;ATLANTIC;2CZE3;Sailing
538010647;IVS KESTREL;V7A7195;Cargo
255805651;ALICE OLDENDORFF;CQTK;Cargo
367313000;OCEAN SUN;WDG5142;Tug
563109400;VALIANT SPIRIT;9V6534;Cargo
352001736;SHI JI FANG ZHOU 6;3E2576;Cargo
636022909;MELODY SELMER;5LLA3;Cargo
667003449;CHANG LIAN HAI;9LY2646;Cargo
354263000;MIDORI;3FVR9;Cargo
477893400;ONE COSMOS;VRVQ3;Cargo
228793000;FS LAPLACE;FYCU;Military
636093127;BILLE;D5ZC6;Cargo
244020317;SNOW GOOSE;PF7392;Sailing
577930000;IDE MIN;YJWP4;Sailing
256292000;CMACGM VILA DO CONDE;9HA5786;Cargo
636021807;VAST OCEAN;5LFT9;Tanker
244007566;HASTA LUEGO;PE3282;Sailing
235072785;DRAGONFLY;ZQCT7;Sailing
232010161;HIGHTIME;MNTV6;Sailing
636019233;HIGH VOYAGER;D5TO3;Tanker
352001184;PAN HARVEST;3E3445;Cargo
413398440;JIN HAI TAO;BPSA;Tanker
538010041;PURPLE SEA;V7A5507;Cargo
405000368;MEGHNA PROSPER;S2BT8;Cargo
419001523;OFFSHORE MONARCH;VTFY;Cargo
352001826;HUA DE 219;3E2742;Cargo
503081000;WAMBIRI;VLWA;Tug
375093000;GLAMOR;J8B5942;Cargo
525401207;HANYU GLORY;YDSB2;Tanker
319268100;CIAO;ZGPY9;Pleasure
352001779;NZ HANGZHOU;3E2610;Cargo
636093197;UASC ZAMZAM;5LMB5;Cargo
538010484;MANARA;V7A6105;Passenger
636022664;MOSKVA;5LJW4;Cargo
413262430;SHEN HUA 536;BRMU;Cargo
636093182;AIN SNAN EXPRESS;5LLM5;Cargo
352001731;GH RIVER;3E2570;Cargo
422153500;RADIN;EPGW5;Cargo
242377400;CMA CGM DAKHLA;CNA5956;Cargo
525121030;AS GOLDEN MERCURY;YDSZ2;Tanker
538010248;SAFEEN AL AMAL;V7A5803;Cargo
538010677;PENEY;V7A7245;Cargo
219031418;CAROLINE MAERSK;OUMP2;Cargo
414544000;KUAI BANG HAI 18;BOSN4;Cargo
228830000;F/V CATHERINE PHILIP;FPIR;Fishing
413158000;LU DING TAN;BPFX;Tanker
566635000;GO SIRIUS;9VAC8;Tug
244670644;MARSICHT;PB5560;Sailing
563188800;SEACON HAMBURG;9V8862;Cargo
244700365;META MARIA;PF5090;Cargo
636021242;ARCHON GABRIEL;5LCZ2;Cargo
538010469;STI MILLENNIA;V7A6083;Tanker
232041413;VOODOO;MLHO8;Sailing
477372200;PHOENIX 8;VRSW4;Cargo
273436920;VOLGONEFT 111;UIDE;Tanker
538010506;SSI AURORA;V7A6143;Cargo
276850000;BELLINGSHAUSEN;ESLK;Sailing
636022805;STOLT CONDOR;5LKN7;Tanker
574003820;HAI NAM 89;3WXF7;Cargo
235077317;HARVEST MOON;2DAO8;Fishing
538010670;CARLA-LIV;V7A7230;Cargo
352491000;GLOBAL PRINCESS;HPFA;Tanker
636021915;CORN;5LGH8;Cargo
232024007;H72 FRANK BONEFAAS;MFYP7;Fishing
636021822;HLS CITRINE;5LFV8;Tanker
240771000;PEGASUS;SVA2006;Pleasure
257340400;NIDAROS;LFFL;Passenger
525401281;PRIMA CONCORD;YDSW2;Tanker
538010508;NS GUANGZHOU;V7A6146;Cargo
636023116;JAG SPARROW;5LMA8;Tanker
218003380;MAYLIN.ONE;DJ9852;Sailing
311001011;ALTERA THULE;C6EV4;Tanker
636022659;STAR C;5LJV7;Tanker
215748000;CNC JUPITER;9HA5265;Cargo
431020877;HIKARU;JD5235;Tanker
412303160;TONGYUAN;BQEC;Dredging
255984000;IVER AMBITION;IBUQ;Tanker
626316000;ODYSSEUS;TRAX9;Tanker
219031713;LEADER;OUOB2;HSC
244015614;AQUA PEARL;PG6293;Passenger
518998763;FIGHTER TWO;E5U4743;Tanker
352002545;EXCELSIOR DIVA;3E3898;Cargo
563141600;X-PRESS KAVERI;9V7544;Cargo
231854000;JAKUP SVERRI;XPZO;Cargo
636023058;ARTHUR MAERSK;5LLS9;Cargo
255806210;WORLD TRAVELLER;CQAL8;Passenger
247143620;MARIA GRAZIA;IORM;Fishing
352001554;SAAM FSU;3E2557;Tanker
538009882;CUMBIA 1;V7A5288;Tanker
548743000;NY SUNRISE;DYMS;Cargo
273218820;MUSTAI KARIM;UDCX;Passenger
636022696;SEA LATCH;5LKA6;Tug
352002479;BC PISTI;3E2321;Cargo
255806233;MSC PRECISION V;CQAO7;Cargo
414496000;TANG HONG;BONZ5;Cargo
219027758;NIMTOFTE MAERSK;OYLF2;Cargo
311001317;AFRICAN OXPECKER;C6GQ2;Cargo
352002820;WEI FENG;3E4609;Tanker
563182300;GCL LAZARO;9V7706;Cargo
305874000;MARIAN R;V2HU6;Cargo
636022887;VANTAGE LADY;5LKX5;Cargo
563186800;ATLANTIC NARVAL;9V7107;Tanker
538010683;AQUAVITA AIR;V7A7256;Cargo
636023129;LAGERTHA;5LMC7;Tanker
244184000;SEA FOXTROT;PHSF;Tug
636021528;CAPTAIN V. MADIAS;5LEJ6;Cargo
352001967;VICTORY SEA;3E2807;Tanker
636018242;MSC SWEDEN VI;A8JX8;Cargo
533132112;STRAITS GEMILANG;9M2395;Tanker
538010642;SKYLIGHT;V7A7188;Tanker
636022697;NORMAN;5LKA7;Tanker
457524000;ARTEMIS;JVFS8;Tanker
352002694;IRIS ACE;3E5008;Cargo
477057400;NING TAI HAI;VRQV4;Cargo
563193500;MAERSK WALVIS BAY;9V8854;Cargo
219002005;CAROLINE KA75;XP2247;Fishing
636020134;NSU TUBARAO;D5XV5;Cargo
525003175;MT.KAKAP;POTK;Tanker
257774380;TRANQUILA;LJ9476;Sailing
636022727;TRADER III;5LKE3;Tanker
258120000;VOLT HARVEST III;LGEX;Cargo
563193800;NORA SCHULTE;9V8091;Cargo
538009984;CERRO ALTO EXPLORER;V7A5421;Tanker
538010354;JOCELYN GLORY;V7A5933;Tanker
636019238;ESPERIA;D5TO7;Cargo
538010600;SSI FURIOUS;V7A6275;Cargo
257057960;LAGATUN;LESQ;Passenger
636022333;WILD ROSE LEADER;5LIG9;Cargo
218008040;TIHAMA;DGLM;Cargo
366890710;MR. JONAH;WDB3733;Towing
352002136;LILY GLORY;3E3811;Cargo
257114400;TRONDHEIMSFJORD II;LAPB;HSC
257391000;BJUGNHOLM;LAMN;Cargo
319208400;MOON SAND;ZGOH7;Pleasure
